,DateTime,Latitude,Longitude
0,20081219132922,39.902351,116.42107299999999
1,20081219132923,39.902344,116.42106799999999
2,20081219132924,39.90234,116.42105900000001
3,20081219132925,39.902336,116.421044
4,20081219132926,39.902336,116.421038
5,20081219132927,39.902336,116.421031
6,20081219132928,39.902328000000004,116.42104099999999
7,20081219132930,39.902316,116.421048
8,20081219132931,39.902314000000004,116.421043
9,20081219132932,39.902316,116.421038
10,20081219132933,39.902314000000004,116.42103300000001
11,20081219132934,39.902321,116.421031
12,20081219132935,39.902326,116.421028
13,20081219132936,39.902338,116.421021
14,20081219132937,39.90235,116.42101799999999
15,20081219132938,39.902363,116.421015
16,20081219132940,39.902378000000006,116.421003
17,20081219132941,39.902381,116.420996
18,20081219132942,39.902384999999995,116.42099099999999
19,20081219132943,39.902389,116.420983
20,20081219132944,39.902398,116.420974
21,20081219132945,39.902399,116.42096599999999
22,20081219132946,39.902409000000006,116.420956
23,20081219132947,39.902419,116.420948
24,20081219132948,39.902429999999995,116.42093799999999
25,20081219132950,39.902448,116.420929
26,20081219132951,39.90246,116.420923
27,20081219132952,39.902473,116.42092
28,20081219132953,39.902475,116.42092
29,20081219132954,39.902475,116.420918
30,20081219132955,39.902476,116.42091599999999
31,20081219132956,39.902476,116.420914
32,20081219132957,39.902476,116.42091299999998
33,20081219132958,39.902476,116.42091299999998
34,20081219133000,39.902478,116.42091
35,20081219133001,39.902478,116.42090800000001
36,20081219133002,39.902478,116.420905
37,20081219133003,39.902479,116.420901
38,20081219133004,39.902481,116.420898
39,20081219133005,39.902483000000004,116.42086299999998
40,20081219133006,39.902478,116.42083799999999
41,20081219133007,39.902479,116.420823
42,20081219133008,39.902483000000004,116.420806
43,20081219133010,39.902479,116.42076000000002
44,20081219133011,39.902479,116.42073899999998
45,20081219133012,39.902479,116.420718
46,20081219133013,39.902481,116.420701
47,20081219133014,39.902484,116.420694
48,20081219133015,39.902488,116.420689
49,20081219133016,39.902491,116.42068799999998
50,20081219133017,39.902491,116.42068799999998
51,20081219133018,39.902491,116.42068799999998
52,20081219133020,39.902491,116.42067800000001
53,20081219133021,39.902491,116.42066399999999
54,20081219133022,39.902491,116.420653
55,20081219133023,39.902489,116.420644
56,20081219133024,39.902491,116.42063600000002
57,20081219133025,39.902485999999996,116.42062800000001
58,20081219133026,39.902485999999996,116.42061899999999
59,20081219133027,39.902485999999996,116.42061799999999
